name,price,keyword,Brand Name,Flavor,Item Weight,Item Form,actual_weight_gm,price_per_kg,is_organic,is_sugar_free,is_gluten_free,is_vegan,is_keto,is_diet,is_zero,is_stevia,pack_size,weight_category,brand_in_name
spicekick,137.0,sauce,spicekick,sweet and spicy chili,100 Grams,nan,100.0,1370.0,0,0,0,0,0,0,0,0,1.0,small,1
"spicekick ranch sauce powder 100g – powder mix for creamy and delicious ranch dressing – perfect for salads, appetizers, chicken adds rich taste & easy to prepare",195.0,sauce,generic,other,100 Grams,powder,100.0,1950.0,0,0,0,0,0,0,0,0,1.0,small,0
spicekick,165.0,sauce,spicekick,other,100 Grams,nan,100.0,1650.0,0,0,0,0,0,0,0,0,1.0,small,1
zero treat,118.0,sauce,other,barbecue,0.35 Kilograms,paste,350.0,337.1428571428571,0,0,0,0,0,0,1,0,1.0,medium,0
ilou,61.0,sauce,ilou,other,400 Grams,nan,400.0,152.5,0,0,0,0,0,0,0,0,1.0,medium,1
zero treat,118.0,sauce,other,other,0.36 Kilograms,paste,360.0,327.77777777777777,0,0,0,0,0,0,1,0,1.0,medium,0
heinz,51.0,sauce,other,nan,350 Grams,sauce,350.0,145.71428571428572,0,0,0,0,0,0,0,0,1.0,medium,0
bfb,90.0,sauce,bfb,ginger,0.38 Kilograms,nan,380.0,236.8421052631579,0,0,0,0,0,0,0,0,1.0,medium,1
naturesta,93.0,sauce,naturesta,barbecue,355 Grams,nan,355.0,261.97183098591546,0,0,0,0,0,0,0,0,1.0,medium,1
delicious sauce jar 280gm,16.0,sauce,other,nan,280 Grams,nan,280.0,57.14285714285714,0,0,0,0,0,0,0,0,1.0,medium,0
zero treat,118.0,sauce,other,other,0.35 Kilograms,paste,350.0,337.1428571428571,0,0,0,0,0,0,1,0,1.0,medium,0
"good france ilou bbq sauce, 200g",25.0,sauce,ilou,nan,400 Grams,liquid,400.0,62.5,0,0,0,0,0,0,0,0,1.0,medium,1
naturesta,38.0,sauce,naturesta,barbecue,79 Grams,nan,79.0,481.01265822784814,0,0,0,0,0,0,0,0,1.0,small,1
(en-us) eldoha al doha creamy pesto sause easy pasta,18.0,sauce,al doha,nan,0.16 Kilograms,nan,160.0,112.5,0,0,0,0,0,0,0,0,1.0,medium,1
daria,36.0,sauce,daria,nan,260 Grams,paste,260.0,138.46153846153848,0,0,0,0,0,0,0,0,1.0,medium,1
daria,58.0,sauce,daria,other,250 Grams,nan,250.0,232.0,0,0,0,0,0,0,0,0,1.0,medium,1
daria,37.0,sauce,daria,nan,260 Grams,nan,260.0,142.3076923076923,0,0,0,0,0,0,0,0,1.0,medium,1
heinz,38.0,sauce,other,chili,170 Grams,nan,170.0,223.52941176470588,0,0,0,0,0,0,0,0,1.0,medium,0
mr. spell,72.0,sauce,mr. spell,other,1 Kilograms,nan,1000.0,72.0,0,0,0,0,0,0,0,0,1.0,large,1
daria,55.0,sauce,daria,other,250 Grams,nan,250.0,220.0,0,0,0,0,0,0,0,0,1.0,medium,1
samyang,310.0,sauce,other,other,200 Grams,nan,200.0,1550.0,0,0,0,0,0,0,0,0,1.0,medium,0
naturesta,38.0,sauce,naturesta,chili,85 Grams,nan,85.0,447.05882352941177,0,0,0,0,0,0,0,0,1.0,small,1
haday,142.0,sauce,other,nan,0.5 Kilograms,nan,500.0,284.0,0,0,0,0,0,0,0,0,1.0,medium,0
special offer(ketchup 195 gm + bbq sauce 195 gm +mustard 185 gm),76.0,sauce,other,other,525 Grams,nan,525.0,144.76190476190476,0,0,0,0,0,0,0,0,1.0,large,0
miller's,19.0,sauce,other,cheese,20 Grams,nan,20.0,950.0,0,0,0,0,0,0,0,0,1.0,small,0
thio,44.0,sauce,other,nan,300 Grams,nan,300.0,146.66666666666666,0,0,0,0,0,0,0,0,1.0,medium,0
naturesta,85.0,sauce,naturesta,other,355 Grams,nan,355.0,239.43661971830986,0,0,0,0,0,0,0,0,1.0,medium,1
heinz,69.0,sauce,other,barbecue,300 Grams,liquid,300.0,230.0,0,0,0,0,0,0,0,0,1.0,medium,0
sriracha sauce 730ml,420.0,sauce,generic,sriracha,450 Grams,nan,450.0,933.3333333333334,0,0,0,0,0,0,0,0,1.0,medium,0
daria,36.0,sauce,daria,nan,260 Grams,nan,260.0,138.46153846153848,0,0,0,0,0,0,0,0,1.0,medium,1
he shun yuan teriyaki sauce - 1 liter,450.0,sauce,generic,nan,1000 Grams,box,1000.0,450.0,0,0,0,0,0,0,0,0,1.0,large,0
spicekick,155.0,sauce,spicekick,sweet and spicy chili,100 Grams,nan,100.0,1550.0,0,0,0,0,0,0,0,0,1.0,small,1
chefy mix,16.0,sauce,other,other,40 Grams,nan,40.0,400.0,0,0,0,0,0,0,0,0,1.0,small,0
bfb,80.0,sauce,bfb,chili,0.35 Kilograms,nan,350.0,228.57142857142856,0,0,0,0,0,0,0,0,1.0,medium,1
naturesta,37.0,sauce,naturesta,nan,79 Grams,nan,79.0,468.3544303797468,0,0,0,0,0,0,0,0,1.0,small,1
ilou,38.0,sauce,ilou,nan,200 Grams,nan,200.0,190.0,0,0,0,0,0,0,0,0,1.0,medium,1
daria,36.0,sauce,daria,nan,260 Grams,nan,260.0,138.46153846153848,0,0,0,0,0,0,0,0,1.0,medium,1
naturesta,102.0,sauce,naturesta,nan,355 Grams,nan,355.0,287.32394366197184,0,0,0,0,0,0,0,0,1.0,medium,1
"extra food worcester sauce, 300ml, teriyaki and pomegranate flavour, halal",63.0,sauce,generic,other,300 Grams,nan,300.0,210.0,0,0,0,0,0,0,0,0,1.0,medium,0
lavida,83.0,sauce,other,chili,0.52 Kilograms,nan,520.0,159.6153846153846,0,0,0,0,0,0,0,0,1.0,large,0
heinz,67.0,sauce,other,nan,300 Grams,sauce,300.0,223.33333333333331,0,0,0,0,0,0,0,0,1.0,medium,0
naturesta,37.0,sauce,naturesta,nan,79 Grams,nan,79.0,468.3544303797468,0,0,0,0,0,0,0,0,1.0,small,1
"saegh hot sauce, red chili, 280ml, hot sauce",40.0,sauce,other,other,280 Grams,nan,280.0,142.85714285714286,0,0,0,0,0,0,0,0,1.0,medium,0
teriyaki sauce - 500 ml,350.0,sauce,generic,nan,500 Grams,box,500.0,700.0,0,0,0,0,0,0,0,0,1.0,medium,0
"ranch powder sauce 100g – rich and delicious creamy flavour to prepare restaurant marinades and sauces with ease, perfect for fryers, salads, burgers and snacks with authentic ranch taste",195.0,sauce,spicekick,nan,100 Grams,nan,100.0,1950.0,0,0,0,0,0,0,0,0,1.0,small,0
premium dark soy sauce - 625 ml,240.0,sauce,generic,nan,625 Grams,nan,625.0,384.0,0,0,0,0,0,0,0,0,1.0,large,0
naturesta,58.0,sauce,naturesta,tomato,300 Grams,nan,300.0,193.33333333333334,0,0,0,0,0,0,0,0,1.0,medium,1
thio,38.0,sauce,other,nan,0.3 Kilograms,nan,300.0,126.66666666666667,0,0,0,0,0,0,0,0,1.0,medium,0
flying goose,187.0,sauce,other,chili,0.74 Kilograms,nan,740.0,252.70270270270268,0,0,0,0,0,0,0,0,1.0,large,0
lavida,60.0,sauce,other,other,0.5 Kilograms,nan,500.0,120.0,0,0,0,0,0,0,0,0,1.0,medium,0
"extra food worcester sauce, 600ml, halal, teriyaki and pomegranate flavour, liquid form",82.0,sauce,generic,other,300 Grams,nan,300.0,273.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,0
صوص ديمي جلاس من فايز السوهاجي، 45جم,17.0,sauce,other,other,60 Grams,nan,60.0,283.3333333333333,0,0,0,0,0,0,0,0,1.0,small,0
ilou,72.0,sauce,ilou,nan,400 Grams,liquid,400.0,180.0,0,0,0,0,0,0,0,0,1.0,medium,1
naturesta,89.0,sauce,naturesta,nan,300 Grams,nan,300.0,296.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,1
naturesta,89.0,sauce,naturesta,chili,180 Grams,nan,180.0,494.44444444444446,0,0,0,0,0,0,0,0,1.0,medium,1
shana,44.0,sauce,shana,chili,170 Grams,nan,170.0,258.82352941176475,0,0,0,0,0,0,0,0,1.0,medium,1
mr. spell,42.0,sauce,mr. spell,ranch,260 Grams,nan,260.0,161.53846153846155,0,0,0,0,0,0,0,0,1.0,medium,1
add me,49.0,sauce,other,nan,0.47 Kilograms,nan,470.0,104.25531914893617,0,0,0,0,0,0,0,0,1.0,medium,0
daria,37.0,sauce,daria,nan,260 Grams,nan,260.0,142.3076923076923,0,0,0,0,0,0,0,0,1.0,medium,1
"big tasty powder sauce 100g - rich and creamy flavor same as restaurants to prepare burger sauces and sandwiches in an easy and quick way perfect for chicken, meat, fries, snacks",195.0,sauce,spicekick,other,100 Grams,nan,100.0,1950.0,0,0,0,0,0,0,0,0,1.0,small,0
korean kimchi sauce - 500 ml,450.0,sauce,generic,nan,150 Grams,nan,150.0,3000.0,0,0,0,0,0,0,0,0,1.0,medium,0
spicekick,155.0,sauce,spicekick,other,100 Grams,nan,100.0,1550.0,0,0,0,0,0,0,0,0,1.0,small,1
spicekick,155.0,sauce,spicekick,other,100 Grams,nan,100.0,1550.0,0,0,0,0,0,0,0,0,1.0,small,1
"pizza sauce powder 100g – rich blend of tomatoes and italian herbs to prepare delicious pizza sauce in seconds, suitable for dough, pasta, lasagna, and gives authentic restaurant flavor",150.0,sauce,spicekick,sweet and spicy chili,100 Grams,nan,100.0,1500.0,0,0,0,0,0,0,0,0,1.0,small,0
"white chocolate premium sauce – 480g | smooth & creamy dessert sauce | rich white cocoa flavor | no palm oil | perfect for coffee, ice cream & pastries",99.0,sauce,asmacup,other,500 Grams,creamy,500.0,198.0,0,0,0,0,0,0,0,0,1.0,medium,0
naturesta,37.0,sauce,naturesta,nan,79 Grams,nan,79.0,468.3544303797468,0,0,0,0,0,0,0,0,1.0,small,1
zumra,170.0,sauce,other,nan,500 Grams,nan,500.0,340.0,0,0,0,0,0,0,0,0,1.0,medium,0
mr. spell,27.0,sauce,mr. spell,nan,245 Grams,nan,245.0,110.20408163265306,0,0,0,0,0,0,0,0,1.0,medium,1
"yummyto premium dark soy sauce, for cooking, noodles, asian dishes, 150ml bottle",59.0,sauce,generic,other,150 Grams,nan,150.0,393.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,0
thio,84.0,sauce,other,nan,625 Grams,nan,625.0,134.4,0,0,0,0,0,0,0,0,1.0,large,0
rana,27.0,sauce,other,nan,100 Grams,sauce,100.0,270.0,0,0,0,0,0,0,0,0,1.0,small,0
heinz,309.0,sauce,other,nan,0.8 Kilograms,sauce,800.0,386.25,0,0,0,0,0,0,0,0,1.0,large,0
ilou,55.0,sauce,ilou,other,400 Grams,sauce,400.0,137.5,0,0,0,0,0,0,0,0,1.0,medium,1
naturesta,93.0,sauce,naturesta,nan,180 Grams,nan,180.0,516.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,1
lavida,213.0,sauce,other,other,340 Grams,nan,340.0,626.4705882352941,0,0,0,0,0,0,0,0,1.0,medium,0
premium soy sauce light - 625ml,251.0,sauce,generic,nan,625 Grams,nan,625.0,401.6,0,0,0,0,0,1,0,0,1.0,large,0
low sodium soy sauce - 148 gm,450.0,sauce,generic,nan,143 Grams,nan,143.0,3146.8531468531464,0,0,0,0,0,0,0,0,1.0,medium,0
"spicekick beige tasty powder sauce 100g – professional powder mix for preparing famous burger sauce with smoky and creamy flavors – perfect for burgers, potatoes & chicken",195.0,sauce,generic,nan,100 Grams,powder,100.0,1950.0,0,0,0,0,0,0,0,0,1.0,small,0
daria,37.0,sauce,daria,nan,260 Grams,nan,260.0,142.3076923076923,0,0,0,0,0,0,0,0,1.0,medium,1
naturesta,89.0,sauce,naturesta,other,180 Grams,nan,180.0,494.44444444444446,0,0,0,0,0,0,0,0,1.0,medium,1
naturesta,86.0,sauce,naturesta,sriracha,180 Grams,nan,180.0,477.7777777777778,0,0,0,0,0,0,0,0,1.0,medium,1
harvest tomato paste - 800 grams,81.0,sauce,other,tomato,800 Grams,nan,800.0,101.25,0,0,0,0,0,0,0,0,1.0,large,0
flying goose,413.0,sauce,other,sriracha,0.12 Kilograms,nan,120.0,3441.666666666667,0,0,0,0,0,0,0,0,1.0,medium,0
naturesta,37.0,sauce,naturesta,other,79 Grams,nan,79.0,468.3544303797468,0,0,0,0,0,0,0,0,1.0,small,1
naturesta,91.0,sauce,naturesta,other,180 Grams,nan,180.0,505.55555555555554,0,0,0,0,0,0,0,0,1.0,medium,1
mr. spell,70.0,sauce,mr. spell,nan,1 Kilograms,nan,1000.0,70.0,0,0,0,0,0,0,0,0,1.0,large,1
daria,36.0,sauce,daria,nan,260 Grams,paste,260.0,138.46153846153848,0,0,0,0,0,0,0,0,1.0,medium,1
spicekick,155.0,sauce,spicekick,other,100 Grams,nan,100.0,1550.0,0,0,0,0,0,0,0,0,1.0,small,1
rizi,170.0,sauce,other,chili,1.3 Kilograms,nan,1300.0,130.76923076923077,0,0,0,0,0,0,0,0,1.0,xlarge,0
"chili sauce & lemon powder 100g – strong spicy & refreshing flavour to add distinctive taste to marinades, sauces & quick dishes, perfect for lovers of bold flavors & natural lemon",165.0,sauce,spicekick,sweet and spicy chili,100 Grams,nan,100.0,1650.0,0,0,0,0,0,0,0,0,1.0,small,0
anchovy fish sauce - 400 gm,280.0,sauce,generic,nan,400 Grams,nan,400.0,700.0,0,0,0,0,0,0,0,0,1.0,medium,0
spicekick,155.0,sauce,spicekick,other,100 Grams,powder,100.0,1550.0,0,0,0,0,0,0,0,0,1.0,small,1
spicekick,175.0,sauce,spicekick,other,100 Grams,nan,100.0,1750.0,0,0,0,0,0,0,0,0,1.0,small,1
spice kick bbq sauce pizza & pasta seasoning 90g - smoky flavor and rich in original bbq flavor,150.0,sauce,generic,nan,90 Grams,powder,90.0,1666.6666666666667,0,0,0,0,0,0,0,0,1.0,small,0
spicekick,97.0,sauce,spicekick,other,50 Grams,other,50.0,1940.0,0,0,0,0,0,0,0,0,1.0,small,1
mr. spell,75.0,sauce,mr. spell,nan,1 Kilograms,nan,1000.0,75.0,0,0,0,0,0,0,0,0,1.0,large,1
he shun yuan,142.0,sauce,other,nan,230 Grams,nan,230.0,617.3913043478261,0,0,0,0,0,0,0,0,1.0,medium,0
heinz,53.0,sauce,other,chili,195 Grams,sauce,195.0,271.79487179487177,0,0,0,0,0,0,0,0,1.0,medium,0
brown sauce by knorr 40 grams pack of 6,251.0,sauce,other,other,40 Grams,nan,40.0,6275.0,0,0,0,0,0,0,0,0,1.0,small,0
rana,65.0,sauce,other,nan,100 Grams,sauce,100.0,650.0,0,0,0,0,0,0,0,0,1.0,small,0
choice,92.0,sauce,other,nan,500 Grams,nan,500.0,184.0,0,0,0,0,0,0,0,0,1.0,medium,0
juhayna,39.0,sauce,juhayna,tomato,0.55 Kilograms,nan,550.0,70.9090909090909,0,0,0,0,0,0,0,0,1.0,large,1
ilou,98.0,sauce,ilou,nan,400 Grams,liquid,400.0,245.0,0,0,0,0,0,0,0,0,1.0,medium,1
samyangg buldak carbonara flavor sauce 200g - korean noodles,295.0,sauce,generic,nan,200 Grams,nan,200.0,1475.0,0,0,0,0,0,0,0,0,1.0,medium,0
samyang,305.0,sauce,other,other,200 Grams,nan,200.0,1525.0,0,0,0,0,0,0,0,0,1.0,medium,0
samyang,290.0,sauce,other,other,200 Grams,nan,200.0,1450.0,0,0,0,0,0,0,0,0,1.0,medium,0
spicekick,155.0,sauce,spicekick,sweet and spicy chili,100 Grams,nan,100.0,1550.0,0,0,0,0,0,0,0,0,1.0,small,1
spicekick,147.0,sauce,spicekick,turkish cheese,100 Grams,nan,100.0,1470.0,0,0,0,0,0,0,0,0,1.0,small,1
sriracha sauce 450 ml,299.0,sauce,generic,sriracha,450 Grams,nan,450.0,664.4444444444443,0,0,0,0,0,0,0,0,1.0,medium,0
"saegh hot chili sauce, middle eastern style red sauce, 280ml",53.0,sauce,other,other,280 Grams,nan,280.0,189.28571428571428,0,0,0,0,0,0,0,0,1.0,medium,0
daria,47.0,sauce,daria,nan,260 Grams,nan,260.0,180.76923076923077,0,0,0,0,0,0,0,0,1.0,medium,1
mega,33.0,sauce,other,nan,0.54 Kilograms,liquid,540.0,61.11111111111111,0,0,0,0,0,0,0,0,1.0,large,0
naturesta,35.0,sauce,naturesta,nan,79 Grams,nan,79.0,443.0379746835443,0,0,0,0,0,0,0,0,1.0,small,1
"zero healthy sweet chili sauce, keto friendly, zero sugar added",227.0,sauce,generic,other,300 Grams,nan,300.0,756.6666666666667,0,0,0,0,1,0,1,0,1.0,medium,0
elsalhya garden,31.0,sauce,other,nan,250 Grams,nan,250.0,124.0,0,0,0,0,0,0,0,0,1.0,medium,0
zumra,234.0,sauce,other,nan,450 Grams,nan,450.0,520.0,0,0,0,0,0,0,0,0,1.0,medium,0
"saegh italian sauce with spices and basil, 320g (tomato)",50.0,sauce,other,tomato,320 Grams,nan,320.0,156.25,0,0,0,0,0,0,0,0,1.0,medium,0
"dobella superior dark soy sauce, 170 ml",29.0,sauce,other,nan,170 Grams,nan,170.0,170.58823529411765,0,0,0,0,0,0,0,0,1.0,medium,0
magic moments,145.0,sauce,other,nan,0.17 Kilograms,nan,170.0,852.9411764705882,0,0,0,0,0,0,0,0,1.0,medium,0
marie sharp's,255.0,sauce,other,other,141.75 Grams,nan,141.75,1798.9417989417989,0,0,0,0,0,0,0,0,1.0,medium,0
fish sauce squid brand 300 ml,230.0,sauce,generic,nan,1.45 Kilograms,nan,1450.0,158.6206896551724,0,0,0,0,0,0,0,0,1.0,xlarge,0
bfb,440.0,sauce,bfb,"asian-inspired sauce collection featuring teriyaki, chili, and sweet & sour varieties",1200 Grams,nan,1200.0,366.66666666666663,0,0,0,0,0,0,0,0,1.0,xlarge,1
"zero healthy ranch sauce, keto friendly, zero sugar added x2",439.0,sauce,generic,ranch,300 Grams,nan,300.0,1463.3333333333335,0,0,0,0,1,0,1,0,1.0,medium,0
spicekick,155.0,sauce,spicekick,sweet and spicy chili,100 Grams,nan,100.0,1550.0,0,0,0,0,0,0,0,0,1.0,small,1
nando's,225.0,sauce,other,other,270 Grams,nan,270.0,833.3333333333334,0,0,0,0,0,0,0,0,1.0,medium,0
heinz,147.0,sauce,other,chili,240 Kilograms,nan,240000.0,0.6124999999999999,0,0,0,0,0,0,0,0,1.0,bulk,0
heinz,190.0,sauce,other,nan,0.9 Kilograms,nan,900.0,211.11111111111111,0,0,0,0,0,0,0,0,1.0,large,0
naturesta,89.0,sauce,naturesta,nan,300 Grams,nan,300.0,296.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,1
roslin bbq sauce 5k,250.0,sauce,other,natural,5 Kilograms,nan,5000.0,50.0,0,0,0,0,0,0,0,0,1.0,xlarge,0
haday,136.0,sauce,other,nan,0.38 Kilograms,nan,380.0,357.89473684210526,0,0,0,0,0,0,0,0,1.0,medium,0
magic chef,274.0,sauce,other,original,0.4 Kilograms,nan,400.0,685.0,0,0,0,0,0,0,0,0,1.0,medium,0
"extra food teriyaki sauce, 600 ml",127.0,sauce,generic,ginger,600 Grams,nan,600.0,211.66666666666666,0,0,0,0,0,0,0,0,1.0,large,0
zero treat,114.0,sauce,other,strawberry,0.35 Kilograms,liquid,350.0,325.7142857142857,0,0,0,0,0,0,1,0,1.0,medium,0
spicekick,147.0,sauce,spicekick,turkish cheese,100 Grams,nan,100.0,1470.0,0,0,0,0,0,0,0,0,1.0,small,1
mr hang sriracha hot sauce 740ml | authentic taste | spicy & versatile,399.0,sauce,generic,nan,740 Grams,nan,740.0,539.1891891891893,0,0,0,0,0,0,0,0,1.0,large,0
sriracha sauce 450 ml,299.0,sauce,generic,sriracha,450 Grams,nan,450.0,664.4444444444443,0,0,0,0,0,0,0,0,1.0,medium,0
gardino,44.0,sauce,other,other,380 Grams,nan,380.0,115.78947368421052,0,0,0,0,0,0,0,0,1.0,medium,0
mr. hung oyster sauce – صوص المحار من مستر هانج للطبخ الآسيوي، مثالي للمكرونة والتشويح السريع stir fry,342.0,sauce,generic,other,700 Grams,nan,700.0,488.57142857142856,0,0,0,0,0,0,0,0,1.0,large,0
"zero treat healthy ranch sauce, keto friendly, zero sugar added",227.0,sauce,generic,ranch,200 Grams,nan,200.0,1135.0,0,0,0,0,1,0,1,0,1.0,medium,0
siam sriracha red pepper sauce 250ml,121.0,sauce,other,chili,0.25 Kilograms,nan,250.0,484.0,0,0,0,0,0,0,0,0,1.0,medium,0
samyang,305.0,sauce,other,other,200 Grams,nan,200.0,1525.0,0,0,0,0,0,0,0,0,1.0,medium,0
heinz,157.0,sauce,other,other,0.36 Kilograms,nan,360.0,436.11111111111114,0,0,0,0,0,0,0,0,1.0,medium,0
naturesta,86.0,sauce,naturesta,original,180 Grams,nan,180.0,477.7777777777778,0,0,0,0,0,0,0,0,1.0,medium,1
giardino,32.0,sauce,other,other,300 Grams,nan,300.0,106.66666666666667,0,0,0,0,0,0,0,0,1.0,medium,0
samyang hot original chicken flavor buldak sauces | popular spicy black sauces | halal korean hot sauces | fire challenge | 1 piece (200g),333.0,sauce,other,other,200 Grams,nan,200.0,1665.0,0,0,0,0,0,0,0,0,1.0,medium,0
lavida,299.0,sauce,other,other,340 Grams,nan,340.0,879.4117647058823,0,0,0,0,0,0,0,0,1.0,medium,0
bfb,440.0,sauce,bfb,"asian-inspired sauce collection featuring teriyaki, chili, and sweet & sour varieties",1200 Grams,nan,1200.0,366.66666666666663,0,0,0,0,0,0,0,0,1.0,xlarge,1
"zero healthy ranch sauce, keto friendly, zero sugar added x2",439.0,sauce,generic,ranch,300 Grams,nan,300.0,1463.3333333333335,0,0,0,0,1,0,1,0,1.0,medium,0
spicekick,155.0,sauce,spicekick,sweet and spicy chili,100 Grams,nan,100.0,1550.0,0,0,0,0,0,0,0,0,1.0,small,1
mr. spell,36.0,sauce,mr. spell,nan,275 Grams,nan,275.0,130.9090909090909,0,0,0,0,0,0,0,0,1.0,medium,1
zumra,140.0,sauce,other,nan,625 Grams,nan,625.0,224.0,0,0,0,0,0,0,0,0,1.0,large,0
thio,38.0,sauce,other,other,0.3 Kilograms,nan,300.0,126.66666666666667,0,0,0,0,0,0,0,0,1.0,medium,0
"pistachio premium sauce – 750g | rich & creamy pistachio flavor | natural dessert & coffee sauce | no palm oil | perfect for ice cream, cakes & pastries",311.0,sauce,asmacup,pistachio,750 Grams,sauce,750.0,414.6666666666667,0,0,0,0,0,0,0,0,1.0,large,0
naturesta,38.0,sauce,naturesta,nan,79 Grams,nan,79.0,481.01265822784814,0,0,0,0,0,0,0,0,1.0,small,1
mr. spell,115.0,sauce,mr. spell,nan,1 Kilograms,nan,1000.0,115.0,0,0,0,0,0,0,0,0,1.0,large,1
naturesta,233.0,sauce,naturesta,other,1 Kilograms,nan,1000.0,233.0,0,0,0,0,0,0,0,0,1.0,large,1
caramel premium sauce – 750 gm | smooth & creamy dessert sauce| rich caramel flavor,140.0,sauce,asmacup,other,500 Grams,creamy,500.0,280.0,0,0,0,0,0,0,0,0,1.0,medium,0
mr. hung sriracha extra hot chili sauce 740ml – صلصة شطة سيراشا سيراتشا الحارة جدًا 740 مل للمشاوي والمقليات والنودلز والسندوتشات,342.0,sauce,generic,other,750 Grams,nan,750.0,456.0,0,0,0,0,0,0,0,0,1.0,large,0
lavida,322.0,sauce,other,other,0.45 Kilograms,nan,450.0,715.5555555555555,0,0,0,0,0,0,0,0,1.0,medium,0
spicekick,147.0,sauce,spicekick,turkish cheese,100 Grams,nan,100.0,1470.0,0,0,0,0,0,0,0,0,1.0,small,1
sriracha sauce 450 ml,299.0,sauce,generic,sriracha,450 Grams,nan,450.0,664.4444444444443,0,0,0,0,0,0,0,0,1.0,medium,0
mr hang sriracha hot sauce 740ml | authentic taste | spicy & versatile,399.0,sauce,generic,nan,740 Grams,nan,740.0,539.1891891891893,0,0,0,0,0,0,0,0,1.0,large,0
"caramel premium sauce 480 gm | smooth & creamy dessert sauce | rich buttery caramel flavor | no palm oil | perfect for coffee, ice cream & pastries",88.0,sauce,asmacup,other,500 Grams,nan,500.0,176.0,0,0,0,0,0,0,0,0,1.0,medium,0
kraft,372.0,sauce,other,original,510 Grams,nan,510.0,729.4117647058823,0,0,0,0,0,0,0,0,1.0,large,0
mr hung sweet & sour sauce 700ml tangy fruity asian sauce for cooking & dipping | صلصة حلوة وحامضة مستر هانغ 700 مل للطهي والتغميس بنكهة فواكه منعشة,342.0,sauce,generic,other,700 Grams,nan,700.0,488.57142857142856,0,0,0,0,0,0,0,0,1.0,large,0
spicekick,129.0,sauce,spicekick,other,75 Grams,nan,75.0,1720.0,0,0,0,0,0,0,0,0,1.0,small,1
naturesta,306.0,sauce,naturesta,other,1 Kilograms,nan,1000.0,306.0,0,0,0,0,0,0,0,0,1.0,large,1
naturesta,89.0,sauce,naturesta,nan,180 Grams,nan,180.0,494.44444444444446,0,0,0,0,0,0,0,0,1.0,medium,1
"buy4u light soy sauce1.8l –naturally brewed, non-gmo, authentic chinese flavor, ideal for cooking, sushi | صوص صويا خفيف 1.8 لتر، مُخمّر طبيعيًا، خالي من الكائنات المعدلة وراثيًا ومثالي للطهي والسوشي",185.0,sauce,generic,other,1800 Grams,nan,1800.0,102.77777777777777,0,0,0,0,0,1,0,0,1.0,xlarge,0
osterberg,292.0,sauce,osterberg,mango,1.3 Kilograms,nan,1300.0,224.6153846153846,0,0,0,0,0,0,0,0,1.0,xlarge,1
"mr hung chili garlic sauce hot asian sauce for cooking, noodles & marinades | صوص شطة بالثوم من مستر هنج للطبخ والتتبيل والنودلز بنكهة آسيوية حارة",342.0,sauce,generic,other,700 Grams,nan,700.0,488.57142857142856,0,0,0,0,0,0,0,0,1.0,large,0
"zero treat french vanilla sauce, sugar-free, keto-friendly",227.0,sauce,generic,vanilla,300 Grams,nan,300.0,756.6666666666667,0,1,0,0,1,0,1,0,1.0,medium,0
zumra,188.0,sauce,other,other,1000 Grams,nan,1000.0,188.0,0,0,0,0,0,0,0,0,1.0,large,0
add-me,33.0,sauce,other,other,300 Grams,nan,300.0,110.0,0,0,0,0,0,0,0,0,1.0,medium,0
bfb,440.0,sauce,bfb,"asian-inspired sauce collection featuring teriyaki, chili, and sweet & sour varieties",1200 Grams,nan,1200.0,366.66666666666663,0,0,0,0,0,0,0,0,1.0,xlarge,1
spicekick,155.0,sauce,spicekick,sweet and spicy chili,100 Grams,nan,100.0,1550.0,0,0,0,0,0,0,0,0,1.0,small,1
spicekick,147.0,sauce,spicekick,turkish cheese,100 Grams,nan,100.0,1470.0,0,0,0,0,0,0,0,0,1.0,small,1
mom's food,53.0,sauce,other,tomato,0.55 Kilograms,sauce,550.0,96.36363636363636,0,0,0,0,0,0,0,0,1.0,large,0
bfb,440.0,sauce,bfb,"asian-inspired sauce collection featuring teriyaki, chili, and sweet & sour varieties",1200 Grams,nan,1200.0,366.66666666666663,0,0,0,0,0,0,0,0,1.0,xlarge,1
osterberg,347.0,sauce,osterberg,blueberry,1.3 Kilograms,nan,1300.0,266.9230769230769,0,0,0,0,0,0,0,0,1.0,xlarge,1
lavida,51.0,sauce,other,tomato,340 Grams,nan,340.0,150.0,0,0,0,0,0,0,0,0,1.0,medium,0
zumra,296.0,sauce,other,nan,1000 Grams,nan,1000.0,296.0,0,0,0,0,0,0,0,0,1.0,large,0
yamama,135.0,sauce,other,nan,400 Grams,nan,400.0,337.5,0,0,0,0,0,0,0,0,1.0,medium,0
heinz,328.0,sauce,other,other,500 Kilograms,nan,500000.0,0.656,0,0,0,0,0,0,0,0,1.0,bulk,0
zumra,115.0,sauce,other,nan,280 Grams,nan,280.0,410.7142857142857,0,0,0,0,0,0,0,0,1.0,medium,0
heinz,155.0,sauce,other,barbecue,370 Kilograms,nan,370000.0,0.4189189189189189,0,0,0,0,0,0,0,0,1.0,bulk,0
